"146","SCL","SCL-19346495","ZFP706","19346495","chip-seq","HPC-7","human"
"147","SCL","SCL-19346495","ZFPM1","19346495","chip-seq","HPC-7","human"
"148","SCL","SCL-19346495","ZNRF1","19346495","chip-seq","HPC-7","human"
"149","SMAD","SMAD-19615063","ABAT","19615063","chip-chip","ovarian surface epithelium","human"
"150","SMAD","SMAD-19615063","ABCA8","19615063","chip-chip","ovarian surface epithelium","human"
"151","SMAD","SMAD-19615063","ADAM19","19615063","chip-chip","ovarian surface epithelium","human"
"152","SMAD","SMAD-19615063","ADORA2B","19615063","chip-chip","ovarian surface epithelium","human"
"153","SMAD","SMAD-19615063","ADPN","19615063","chip-chip","ovarian surface epithelium","human"
"154","SMAD","SMAD-19615063","APOL3","19615063","chip-chip","ovarian surface epithelium","human"
"155","SMAD","SMAD-19615063","APOL6","19615063","chip-chip","ovarian surface epithelium","human"
"156","SMAD","SMAD-19615063","ARHGAP5","19615063","chip-chip","ovarian surface epithelium","human"
"157","SMAD","SMAD-19615063","ARHGEF10","19615063","chip-chip","ovarian surface epithelium","human"
"158","SMAD","SMAD-19615063","ARL2BP","19615063","chip-chip","ovarian surface epithelium","human"
"159","SMAD","SMAD-19615063","ARMC8","19615063","chip-chip","ovarian surface epithelium","human"
"160","SMAD","SMAD-19615063","ATXN1","19615063","chip-chip","ovarian surface epithelium","human"
"161","SMAD","SMAD-19615063","BDNF","19615063","chip-chip","ovarian surface epithelium","human"
"162","SMAD","SMAD-19615063","C2orf27","19615063","chip-chip","ovarian surface epithelium","human"
"163","SMAD","SMAD-19615063","C6orf192","19615063","chip-chip","ovarian surface epithelium","human"
"164","SMAD","SMAD-19615063","C6orf62","19615063","chip-chip","ovarian surface epithelium","human"
"165","SMAD","SMAD-19615063","CAMK2D","19615063","chip-chip","ovarian surface epithelium","human"
"166","SMAD","SMAD-19615063","CASP8","19615063","chip-chip","ovarian surface epithelium","human"
"167","SMAD","SMAD-19615063","CD3G","19615063","chip-chip","ovarian surface epithelium","human"
"168","SMAD","SMAD-19615063","STARD4","19615063","chip-chip","ovarian surface epithelium","human"
"169","SMAD","SMAD-19615063","STK38L","19615063","chip-chip","ovarian surface epithelium","human"
"170","SMAD","SMAD-19615063","SYNGR1","19615063","chip-chip","ovarian surface epithelium","human"
"171","SMAD","SMAD-19615063","SYTL2","19615063","chip-chip","ovarian surface epithelium","human"
"172","SMAD","SMAD-19615063","TBX3","19615063","chip-chip","ovarian surface epithelium","human"
"173","SMAD","SMAD-19615063","TCF12","19615063","chip-chip","ovarian surface epithelium","human"
"174","SMAD","SMAD-19615063","THBD","19615063","chip-chip","ovarian surface epithelium","human"
"175","SMAD","SMAD-19615063","THRAP5","19615063","chip-chip","ovarian surface epithelium","human"
"176","SMAD","SMAD-19615063","TM4SF1","19615063","chip-chip","ovarian surface epithelium","human"
"177","SMAD","SMAD-19615063","TMEPAI","19615063","chip-chip","ovarian surface epithelium","human"
"178","SMAD","SMAD-19615063","TNC","19615063","chip-chip","ovarian surface epithelium","human"
"179","SMAD","SMAD-19615063","TNFSF13B","19615063","chip-chip","ovarian surface epithelium","human"
"180","SMAD","SMAD-19615063","TRA1","19615063","chip-chip","ovarian surface epithelium","human"
"181","SMAD","SMAD-19615063","TRPC4","19615063","chip-chip","ovarian surface epithelium","human"
"182","SMAD","SMAD-19615063","TSLP","19615063","chip-chip","ovarian surface epithelium","human"
"183","SMAD","SMAD-19615063","TTC14","19615063","chip-chip","ovarian surface epithelium","human"
